Season,Player,Pos,Squad,Comp,Nation,Age,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Non-Penalty Goals + Assists,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Second Yellow Card,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,xA: Expected Assists,Assists - xAG,npxG + xAG,PrgR,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Non-Penalty Goals - npxG,Pass Attempted,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Passes Blocked,Passes Offside,Passes Completed,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,% of Dribblers Tackled,Blocks,Shots Blocked,Passes Blocked.1,Interceptions,Clearences,Errors,Touches,Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Take-Ons Attempted,Successful Take-On %,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carries,Progressive Carrying Distance,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Rec,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Best Role
2023-2024,Jóhann Berg Guðmundsson,"MF,FW",Burnley,eng Premier League,is ISL,32,26,12,"1,192",13.2,0.08,0.23,0.3,0.08,0.3,0.0,0.0,0.15,0.0,0.0,0.14,0.14,0.2,0.19,0.02,0.34,5.23,1.14,0.45,40.0,0.07,0.17,15.6,0.08,0.12,-0.07,41.2,35.2,5.83,2.12,0.3,01.06,0.15,30.0,72.8,568.6,169.2,12.4,13.9,89.1,12.0,15.4,78.3,4.62,9.39,49.2,2.65,2.73,1.36,0.45,4.47,0.38,5.3,2.95,1.36,0.91,0.38,3.79,2.12,1.29,0.0,0.15,0.23,0.0,0.38,0.23,0.15,0.0,0.0,0.0,0.0,0.98,0.3,0.45,0.38,0.15,1.21,43.8,01.06,0.0,01.06,1.21,1.21,0.0,49.7,8.18,21.5,20.3,1.97,1.21,31.3,43.8,28.1,139.1,0.98,45.8,0.98,0.15,1.52,1.14,31.8,5.23,0.68,1.52,0.15,0.0,0.0,0.0,4.24,01.06,1.59,40.0,Inverted Winger
2023-2024,João Mário,"FW,MF",Benfica,pr Primeira Liga,pt POR,30,31,29,"2,424",26.9,0.11,0.04,0.15,0.07,0.11,0.04,0.04,0.15,0.0,0.0,0.26,0.23,0.09,0.14,-0.06,0.32,6.91,1.41,0.67,47.4,0.05,0.11,18.1,0.0,0.16,-0.16,62.0,59.5,2.34,01.08,0.37,0.59,0.22,54.0,87.0,776.5,212.7,32.2,34.6,93.0,17.7,19.9,89.0,2.38,4.2,56.6,1.34,5.35,1.26,0.11,7.14,0.19,1.71,0.56,0.19,0.04,0.07,3.46,2.79,0.11,0.07,0.26,0.07,0.15,0.45,0.26,0.04,0.0,0.07,0.04,0.04,1.45,1.0,0.3,0.78,0.37,1.26,44.1,0.89,0.0,0.89,0.59,0.3,0.0,71.6,9.0,32.7,30.6,3.27,2.38,34.4,56.3,45.5,242.9,2.57,113.9,2.38,0.78,1.52,0.97,56.7,6.91,1.52,1.82,0.04,0.04,0.0,0.0,6.2,0.22,0.52,30.0,Wide Playmaker
2023-2024,Jakov Medić,DF,Ajax,pr Primeira Liga,hr CRO,24,6,3,336,3.7,0.27,0.0,0.27,0.27,0.27,0.0,0.0,0.27,0.0,0.0,0.03,0.03,0.0,0.03,0.0,0.03,0.0,0.81,0.54,66.7,0.33,0.5,18.2,0.0,0.03,0.24,80.8,79.2,1.62,1.62,0.0,0.54,0.0,75.1,93.0,1410.0,474.6,22.4,23.8,94.3,47.8,49.5,96.7,4.59,6.76,68.0,0.0,5.68,0.0,0.0,5.68,0.27,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.54,0.54,0.27,0.0,0.81,33.3,01.08,0.81,0.27,0.54,2.16,0.27,90.8,35.4,53.8,2.16,0.81,0.81,33.3,66.7,63.0,407.6,0.81,248.4,0.54,0.0,1.35,0.0,67.8,0.0,0.54,01.08,0.0,0.0,0.0,0.0,6.49,1.35,0.81,62.5,
2023-2024,Kerim Mrabti,"MF,FW",Mechelen,bl Pro League,se SWE,29,30,30,"2,538",28.2,0.25,0.14,0.39,0.25,0.39,0.0,0.0,0.11,0.0,0.0,0.21,0.21,0.1,0.08,0.04,0.31,4.96,1.63,0.71,43.5,0.15,0.35,18.7,0.07,0.13,0.04,37.1,35.4,1.52,0.39,0.07,1.24,0.21,29.7,79.9,516.6,133.4,13.6,16.1,84.2,12.1,14.1,85.2,2.98,3.87,77.1,1.1,03.09,0.82,0.07,3.72,0.25,1.3,0.25,0.11,0.11,0.0,2.34,2.2,0.0,0.07,0.04,0.0,0.04,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.45,0.99,0.89,0.46,0.11,1.74,46.9,1.56,0.43,1.13,0.89,0.89,0.0,47.7,9.18,23.6,15.2,2.59,0.71,45.0,55.0,34.1,162.4,0.71,56.6,01.03,0.18,1.77,0.96,32.3,4.96,1.6,0.82,0.11,0.0,0.0,0.0,4.18,0.85,1.45,36.9,Advanced Playmaker
2023-2024,Sead Haksabanović,"FW,MF",Stoke City,en EFL Championship,me MNE,24,19,11,957,10.6,0.09,0.19,0.28,0.09,0.28,0.0,0.0,0.09,0.0,0.0,0.19,0.19,0.14,0.3,0.05,0.34,6.32,2.17,0.38,17.4,0.04,0.25,18.1,0.09,0.09,-0.09,41.7,34.7,6.79,1.42,0.28,01.04,0.19,32.3,77.4,494.7,156.7,19.1,21.5,88.6,9.25,11.6,79.7,2.74,5.75,47.5,2.64,2.36,02.08,0.09,5.19,0.47,4.34,3.4,0.94,1.7,0.0,4.72,2.83,1.42,0.19,0.28,0.0,0.0,0.19,0.0,0.19,0.0,0.0,0.0,0.0,1.42,0.47,0.38,0.94,0.09,2.17,34.8,0.85,0.0,0.85,0.47,0.66,0.0,50.8,4.91,20.1,26.5,3.21,2.36,68.0,24.0,29.2,168.7,2.36,76.1,1.42,0.75,1.51,0.75,31.07,6.32,1.32,1.23,0.0,0.0,0.0,0.0,4.53,0.85,0.94,47.4,
2023-2024,Bartosz Bereszyński,DF,Empoli,it Serie A,pl POL,31,24,22,"1,762",19.6,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.01,0.01,0.02,0.02,0.04,0.02,0.92,0.15,0.05,33.3,0.0,0.0,27.8,0.0,0.02,-0.01,44.2,34.9,09.03,1.58,0.0,1.38,0.26,34.3,77.6,580.8,257.2,18.0,20.1,89.3,13.0,16.4,79.2,2.86,5.41,52.8,0.41,03.06,0.36,0.15,3.52,0.1,0.82,0.0,0.0,0.0,0.0,0.97,0.82,0.05,0.0,0.0,0.1,0.0,0.1,0.05,0.0,0.0,0.0,0.05,0.0,02.09,1.28,1.28,0.66,0.15,02.04,60.0,1.12,0.51,0.61,01.07,2.65,0.0,53.5,19.1,27.4,7.5,0.15,1.38,48.1,40.7,24.7,130.2,0.77,62.2,0.51,0.15,0.97,0.31,27.5,0.92,1.17,0.77,0.0,0.0,0.0,0.0,4.13,1.17,0.82,59.0,Full-Back
2023-2024,Adrián Marín,DF,Braga,pr Primeira Liga,es ESP,26,8,3,322,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.08,0.06,-0.08,0.14,5.28,0.56,0.0,0.0,0.0,0.0,13.9,0.0,0.08,-0.06,62.5,53.3,9.17,0.0,0.0,2.5,0.0,47.2,75.6,755.8,360.8,25.8,30.3,85.3,17.8,21.4,83.1,2.5,7.22,34.6,0.83,6.39,0.83,0.0,5.83,0.56,2.78,0.0,0.0,0.0,0.0,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.83,0.56,0.83,0.56,1.39,60.0,1.67,0.83,0.83,1.67,1.94,0.0,74.7,21.7,28.9,24.2,2.78,0.83,66.7,33.3,33.9,121.4,2.22,71.7,1.39,0.56,1.39,0.28,39.7,5.28,0.56,0.56,0.0,0.0,0.0,0.0,8.89,3.89,1.11,77.8,Winger
2023-2024,Xavier Mbuyamba,DF,Volendam,pr Primeira Liga,nl NED,21,9,8,603,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.09,0.09,0.0,0.01,0.0,0.09,0.3,01.04,0.45,42.9,0.0,0.0,14.4,0.0,0.08,-0.09,49.7,48.1,1.19,01.04,0.0,0.75,0.45,39.6,79.6,795.1,289.9,12.1,12.5,96.4,22.4,26.7,83.8,4.93,8.51,57.9,0.0,3.58,0.0,0.0,4.63,0.45,0.0,0.0,0.0,0.0,0.0,1.34,01.04,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.6,01.04,0.75,0.15,1.64,72.7,02.09,0.75,1.34,02.09,5.52,0.15,64.9,27.0,34.8,3.43,0.9,0.75,40.0,40.0,36.1,221.0,1.19,136.4,0.75,0.0,1.34,0.3,40.6,0.3,0.75,0.3,0.0,0.0,0.0,0.0,3.28,2.84,2.39,54.3,Central Defender
2023-2024,Anthony Moris,GK,Union SG,bl Pro League,lu LUX,33,29,29,"2,588",28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,27.6,07.05,3.13,0.0,0.0,0.03,26.7,77.1,798.2,585.1,3.75,3.75,100.0,12.3,12.7,96.4,10.6,18.0,59.1,0.03,0.66,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.24,0.14,0.1,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.28,0.1,36.0,35.6,0.35,0.0,0.0,0.0,0.0,0.0,27.6,152.2,0.0,84.8,0.03,0.03,0.0,0.0,19.8,0.0,0.03,0.24,0.0,0.0,0.0,0.0,1.46,0.21,0.03,85.7,Sweeper Keeper
2023-2024,Hayden Hackney,MF,Middlesbrough,en EFL Championship,eng ENG,21,21,20,"1,811",20.1,0.05,0.0,0.05,0.05,0.05,0.0,0.0,0.3,0.0,0.0,0.08,0.08,0.1,0.14,-0.1,0.18,2.94,1.29,0.2,15.4,0.04,0.25,22.7,0.05,0.07,-0.03,80.7,78.1,2.14,1.84,0.45,1.34,0.5,69.9,86.5,1.7,317.9,38.1,41.6,91.6,24.5,27.5,89.2,4.48,6.62,67.7,1.29,9.95,1.34,0.05,9.3,0.5,0.95,0.05,0.0,0.05,0.0,04.03,3.78,0.0,0.05,0.05,0.05,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,1.79,0.9,0.5,1.0,0.3,2.69,42.6,1.64,0.25,1.39,0.45,0.4,0.0,90.9,14.6,56.6,20.5,1.49,02.04,39.0,36.6,58.1,275.4,2.39,146.4,1.79,0.35,1.54,0.8,71.5,2.94,1.64,1.44,0.0,0.0,0.0,0.0,7.46,0.3,0.4,42.9,Central Midfielder
2023-2024,Álex Berenguer,FW,Athletic Club,es La Liga,es ESP,28,35,15,"1,592",17.7,0.4,0.17,0.56,0.34,0.51,0.06,0.06,0.23,0.0,0.0,0.29,0.25,0.21,0.23,-0.04,0.46,08.08,1.75,0.62,35.5,0.19,0.55,16.4,0.17,0.14,0.09,33.7,27.0,6.61,2.15,0.23,1.3,0.06,21.1,62.6,332.3,96.7,11.9,14.6,81.4,5.59,8.81,63.5,2.43,07.01,34.7,1.86,0.56,0.96,0.56,1.69,0.28,7.8,3.67,1.24,1.69,0.0,3.39,1.47,1.41,0.23,0.11,0.11,0.06,0.45,0.17,0.17,0.06,0.0,0.0,0.06,1.3,0.79,0.51,0.51,0.28,1.36,29.2,1.3,0.0,1.3,0.28,0.73,0.0,46.2,4.92,14.6,27.1,4.18,3.45,34.4,57.4,25.0,158.9,3.45,80.8,1.98,1.3,2.37,2.3,29.5,08.08,1.69,1.24,0.68,0.0,0.0,0.0,3.56,1.13,2.37,32.3,Inverted Winger
2023-2024,Iván Marcano,DF,Porto,pr Primeira Liga,es ESP,36,5,5,367,4.1,0.49,0.0,0.49,0.49,0.49,0.0,0.0,0.24,0.0,0.0,0.32,0.32,0.02,0.07,-0.02,0.34,0.0,1.46,0.98,66.7,0.33,0.5,8.8,0.0,0.22,0.17,77.8,74.6,2.93,1.71,0.0,0.49,0.24,69.8,89.7,1499.3,521.0,18.8,20.2,92.8,39.3,41.2,95.3,11.7,14.4,81.4,0.49,8.54,0.98,0.24,11.0,0.49,0.73,0.0,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.98,1.22,0.98,0.0,1.71,71.4,0.24,0.24,0.0,0.98,2.2,0.0,88.0,32.0,47.1,09.02,3.41,0.24,0.0,100.0,55.1,315.4,1.46,202.2,1.95,0.0,0.24,0.24,64.4,0.0,0.24,0.49,0.0,0.0,0.0,0.0,4.88,2.93,1.46,66.7,Ball Playing Defender
2023-2024,Loïc Mbe Soh,DF,Almere City,pr Primeira Liga,fr FRA,22,20,13,"1,258",14.0,0.07,0.07,0.14,0.07,0.14,0.0,0.0,0.14,0.0,0.0,0.02,0.02,0.02,0.06,0.05,0.04,0.14,0.36,0.14,40.0,0.2,0.5,10.7,0.0,0.05,0.05,39.4,38.1,01.07,0.71,0.07,0.29,0.14,29.2,74.2,546.4,219.0,11.0,13.6,80.6,15.5,18.7,82.8,2.43,5.71,42.5,0.29,3.57,0.14,0.0,3.43,0.57,0.14,0.0,0.0,0.0,0.0,0.71,0.5,0.0,0.0,0.14,0.07,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.21,0.79,0.71,0.43,0.07,1.14,75.0,1.0,0.86,0.14,1.0,4.64,0.07,48.9,21.6,25.1,2.43,0.71,0.36,100.0,0.0,21.3,112.7,0.36,55.9,0.21,0.07,0.43,0.29,21.9,0.14,1.14,0.14,0.0,0.0,0.07,0.0,7.0,1.57,2.36,40.0,No-Nonsense Centre-Back
2023-2024,Ryota Morioka,MF,Charleroi,bl Pro League,jp JPN,32,20,11,906,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.02,0.07,-0.02,0.11,2.67,1.39,0.4,28.6,0.0,0.0,23.2,0.0,0.06,-0.08,56.7,53.7,2.87,1.58,0.0,1.29,0.2,45.9,81.0,854.6,221.9,18.5,22.3,83.1,19.1,21.6,88.5,6.53,9.21,71.0,0.5,3.37,0.89,0.1,4.85,1.9,1.29,0.89,0.3,0.59,0.0,1.78,1.19,0.1,0.0,0.3,0.2,0.0,0.3,0.1,0.0,0.0,0.1,0.1,0.0,03.07,1.88,1.29,1.58,0.2,2.87,58.6,2.48,0.4,02.08,02.08,1.29,0.0,70.6,14.4,40.6,16.1,0.89,1.29,61.5,38.5,44.5,204.8,0.79,73.2,1.19,0.1,1.29,0.89,42.0,2.67,02.08,0.99,0.1,0.0,0.0,0.0,7.43,1.88,1.19,61.3,
2023-2024,Darko Gyabi,MF,Leeds United,en EFL Championship,eng ENG,19,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Mezzala
2023-2024,Yuri Berchiche,DF,Athletic Club,es La Liga,es ESP,33,27,22,"1,93",21.4,0.14,0.05,0.19,0.14,0.19,0.0,0.0,0.23,0.0,0.0,0.04,0.03,0.07,0.09,-0.03,0.11,3.6,0.84,0.28,33.3,0.17,0.5,19.1,0.0,0.04,0.11,60.9,49.1,11.6,02.01,0.0,1.21,0.23,50.4,82.7,805.7,310.8,26.1,29.1,89.9,20.5,23.7,86.2,2.66,5.19,51.4,0.65,4.81,0.75,0.42,6.17,0.37,02.06,0.0,0.0,0.0,0.0,1.68,1.4,0.05,0.05,0.09,0.09,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,1.54,1.17,0.61,0.65,0.28,1.54,57.6,1.31,0.42,0.89,0.93,2.9,0.0,70.3,20.4,35.2,15.3,1.59,0.61,69.2,15.4,35.8,154.2,1.68,83.5,1.45,0.23,0.56,0.47,39.4,3.6,1.36,1.54,0.0,0.0,0.05,0.05,5.56,1.54,0.93,62.3,
2023-2024,Maracás,DF,Moreirense,pr Primeira Liga,br BRA,29,29,29,"2,561",28.5,0.11,0.0,0.11,0.11,0.11,0.0,0.0,0.21,0.04,0.04,0.06,0.06,0.0,0.0,-0.0,0.07,0.0,0.35,0.18,50.0,0.3,0.6,7.8,0.0,0.18,0.04,53.3,51.8,1.33,1.3,0.04,0.35,0.18,45.3,85.1,923.9,312.0,12.2,13.6,90.2,27.9,29.6,94.3,4.95,09.05,54.7,0.07,1.47,0.04,0.0,1.86,0.07,0.0,0.0,0.0,0.0,0.0,0.35,0.32,0.0,0.0,0.0,0.04,0.0,0.07,0.04,0.0,0.0,0.0,0.04,0.0,1.54,1.23,1.23,0.28,0.04,1.19,70.6,1.19,0.98,0.21,0.77,5.26,0.0,63.3,39.5,23.1,0.84,0.63,0.18,80.0,0.0,33.8,135.4,0.11,73.0,0.14,0.04,0.39,0.11,42.8,0.0,1.2,0.39,0.04,0.04,0.0,0.0,4.4,2.25,1.47,60.4,Central Defender
2023-2024,Adrian Mazilu,FW,Vitesse,pr Primeira Liga,ro ROU,17,3,0,24,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,3.33,3.33,100.0,0.0,0.0,25.8,0.0,0.02,0.0,26.7,26.7,0.0,0.0,0.0,0.0,0.0,26.7,100.0,560.0,113.3,3.33,3.33,100.0,20.0,20.0,100.0,3.33,3.33,100.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.3,3.33,26.7,36.7,3.33,6.67,0.0,100.0,50.0,193.3,0.0,53.3,0.0,3.33,20.0,3.33,50.0,16.7,3.33,6.67,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,Inverted Winger
2023-2024,Roméo Monticelli,DF,Charleroi,bl Pro League,be BEL,17,4,1,117,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.23,0.23,0.08,0.08,-0.08,0.31,8.46,1.54,0.0,0.0,0.0,0.0,05.07,0.0,0.17,-0.23,68.5,52.3,16.2,0.0,0.0,0.77,0.0,50.0,73.0,716.2,381.5,27.7,31.5,87.8,20.0,28.5,70.3,0.77,4.62,16.7,0.77,4.62,0.77,0.0,6.15,0.0,1.54,0.0,0.0,0.0,0.0,1.54,0.77,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31,0.77,1.54,0.77,0.0,2.31,33.3,0.0,0.0,0.0,1.54,0.77,0.0,80.8,17.7,36.9,26.2,3.85,03.08,50.0,25.0,46.2,272.3,2.31,123.8,2.31,0.77,1.54,0.0,47.7,8.46,1.54,1.54,0.0,0.0,0.0,0.0,5.38,0.77,0.77,50.0,Winger
2023-2024,Darko Gyabi,"MF,FW",Plymouth Argyle,en EFL Championship,eng ENG,19,10,9,772,8.6,0.0,0.12,0.12,0.0,0.12,0.0,0.0,0.23,0.0,0.0,0.05,0.05,0.07,0.05,0.05,0.13,1.98,01.05,0.23,22.2,0.0,0.0,18.8,0.0,0.05,-0.05,24.05,24.03,0.23,0.12,0.23,0.93,0.0,17.7,72.0,292.3,74.7,8.84,10.9,80.9,7.44,10.0,74.4,1.28,1.86,68.8,0.93,1.4,0.81,0.0,3.14,0.35,0.23,0.0,0.0,0.0,0.0,2.21,1.4,0.0,0.35,0.12,0.35,0.0,0.35,0.23,0.0,0.0,0.12,0.0,0.0,2.21,1.28,1.28,0.81,0.12,02.09,55.6,1.4,0.23,1.16,1.28,1.4,0.0,36.0,09.07,19.0,8.95,1.28,3.14,37.0,48.1,17.4,116.0,1.74,57.4,1.51,0.35,1.74,0.47,20.0,1.98,02.09,2.21,0.0,0.0,0.0,0.0,4.3,1.86,1.51,55.2,Mezzala
2023-2024,Domenico Berardi,FW,Sassuolo,it Serie A,it ITA,28,17,17,"1,431",15.9,0.57,0.19,0.75,0.25,0.44,0.31,0.31,0.38,0.0,0.0,0.41,0.16,0.19,0.16,0.0,0.35,7.74,2.89,1.19,41.3,0.09,0.21,23.3,0.13,0.06,0.09,40.3,36.7,3.46,1.19,0.5,0.94,0.19,25.7,63.8,510.4,142.5,11.6,15.2,76.8,8.81,12.8,68.6,4.59,8.81,52.1,1.7,03.02,1.82,0.38,5.22,1.51,4.53,1.82,1.19,0.0,0.0,04.03,03.08,0.13,0.13,0.44,0.19,0.06,0.31,0.19,0.0,0.0,0.06,0.06,0.0,01.07,0.5,0.44,0.57,0.06,1.32,9.5,01.07,0.0,01.07,0.82,0.57,0.0,52.1,4.21,21.4,27.0,3.96,1.76,39.3,50.0,31.2,171.9,2.39,76.7,1.64,0.88,1.95,1.51,38.2,7.74,1.76,1.76,0.25,0.06,0.0,0.0,3.58,0.57,1.13,33.3,Inverted Winger
2023-2024,Zé Manuel,"FW,MF",Rio Ave,pr Primeira Liga,pt POR,32,24,3,590,6.6,0.3,0.0,0.3,0.3,0.31,0.0,0.0,0.3,0.0,0.0,0.26,0.26,0.09,0.06,-0.09,0.33,4.24,1.67,0.76,45.5,0.18,0.4,14.9,0.0,0.15,0.05,24.4,23.6,0.61,0.15,0.3,1.21,0.15,17.4,71.4,232.6,61.7,10.2,12.3,82.7,4.85,7.73,62.7,0.91,1.52,60.0,1.21,1.52,0.3,0.15,2.58,0.0,1.52,0.15,0.0,0.0,0.0,2.42,1.52,0.0,0.0,0.3,0.45,0.15,0.45,0.3,0.0,0.0,0.0,0.15,0.0,1.82,1.21,0.45,1.21,0.15,2.58,29.4,1.36,0.0,1.36,0.61,01.06,0.0,38.2,6.82,16.5,15.3,3.48,2.12,21.4,64.3,21.1,91.2,01.06,31.2,01.06,0.76,3.18,0.45,25.6,4.24,1.67,2.73,0.3,0.0,0.0,0.0,3.64,0.61,2.42,20.0,Winger
2023-2024,Robin Maulun,MF,Volendam,pr Primeira Liga,fr FRA,26,14,10,698,7.8,0.0,0.13,0.13,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.03,0.03,0.17,0.14,-0.04,0.19,1.92,0.38,0.13,33.3,0.0,0.0,23.9,0.13,0.07,-0.03,42.2,36.8,5.38,1.28,0.13,1.15,0.0,33.5,79.3,563.2,173.7,17.3,18.7,92.5,11.3,14.0,80.7,3.59,6.54,54.9,1.92,2.95,0.51,0.0,3.33,0.13,3.46,2.82,2.18,0.64,0.0,3.33,1.79,1.28,0.0,0.13,0.0,0.13,0.38,0.13,0.0,0.0,0.13,0.0,0.13,0.64,0.26,0.13,0.38,0.13,0.9,28.6,0.38,0.0,0.38,0.51,0.9,0.0,48.2,11.2,26.3,10.9,0.26,0.13,100.0,0.0,20.6,88.2,0.51,37.7,0.64,0.0,01.03,0.64,29.2,1.92,0.77,0.26,0.0,0.0,0.0,0.0,5.0,0.77,01.03,42.9,Wide Playmaker
2023-2024,Luca Monticelli,MF,Anderlecht,bl Pro League,be BEL,18,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poacher
2023-2024,Angus Gunn,GK,Norwich City,en EFL Championship,sct SCO,27,40,40,"3,54",39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.7,30.4,7.2,2.6,0.0,0.03,0.15,30.3,80.2,713.8,435.8,7.25,7.28,99.7,17.0,17.3,98.8,5.83,12.9,45.2,0.0,0.36,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.05,50.0,0.03,0.0,0.03,0.1,0.71,0.0,40.1,39.9,0.15,0.03,0.03,0.0,0.0,0.0,25.5,123.0,0.0,65.7,0.0,0.0,0.0,0.0,22.5,0.0,0.03,0.23,0.0,0.0,0.03,0.0,1.25,0.36,0.0,100.0,Goalkeeper
