Season,Player,Pos,Squad,Comp,Nation,Age,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Non-Penalty Goals + Assists,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Second Yellow Card,Red Cards,xG: Expected Goals,npxG: Non-Penalty xG,xAG: Exp. Assisted Goals,xA: Expected Assists,Assists - xAG,npxG + xAG,PrgR,Shots Total,Shots on Target,Shots on Target %,Goals/Shot,Goals/Shot on Target,Average Shot Distance,Shots from Free Kicks,npxG/Shot,Non-Penalty Goals - npxG,Pass Attempted,Live-ball Passes,Dead-ball Passes,Passes from Free Kicks,Through Balls,Passes Blocked,Passes Offside,Passes Completed,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Shot-Creating Actions,SCA (Live-ball Pass),SCA (Dead-ball Pass),SCA (Take-On),SCA (Shot),SCA (Fouls Drawn),SCA (Defensive Action),Goal-Creating Actions,GCA (Live-ball Pass),GCA (Dead-ball Pass),GCA (Take-On),GCA (Shot),GCA (Fouls Drawn),GCA (Defensive Action),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,% of Dribblers Tackled,Blocks,Shots Blocked,Passes Blocked.1,Interceptions,Clearences,Errors,Touches,Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Take-Ons Attempted,Successful Take-On %,Tackled During Take-On Percentage,Carries,Total Carrying Distance,Progressive Carries,Progressive Carrying Distance, Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Passes Received,Progressive Passes Rec,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials Won,Aerials Lost,% of Aerials Won,Best Role
2023-2024,Marlon Fossey,DF,Standard Liège,bl Pro League,us USA,24,24,21,"1,623",18.0,0.06,0.11,0.17,0.06,0.17,0.0,0.0,0.06,0.0,0.0,0.08,0.08,0.13,0.07,-0.02,0.2,5.56,0.44,0.22,50.0,0.13,0.25,10.5,0.0,0.18,-0.02,53.6,42.0,11.6,0.56,0.0,1.72,0.06,40.3,75.2,629.0,218.1,21.3,25.4,83.8,15.9,20.7,77.2,2.17,4.72,45.9,1.28,1.33,1.44,0.61,2.89,0.11,2.72,0.06,0.0,0.0,0.0,2.22,1.72,0.06,0.28,0.06,0.11,0.0,0.33,0.17,0.0,0.06,0.06,0.06,0.0,1.61,0.78,0.72,0.56,0.33,0.78,71.4,1.0,0.44,0.56,1.61,2.56,0.0,64.9,19.2,26.3,20.0,1.72,1.78,53.1,34.4,38.7,240.4,2.5,92.3,1.61,0.44,1.83,1.11,35.1,5.56,0.67,1.11,0.33,0.0,0.06,0.0,5.0,1.89,2.0,48.6,Wing-Back
2022-2023,Gustav Engvall,"FW,DF",Mechelen,bl Pro League,se SWE,26,5,0,75,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.0,0.0,0.37,5.0,3.75,1.25,33.3,0.0,0.0,9.1,0.0,0.09,-0.37,16.3,16.3,0.0,0.0,0.0,0.0,0.0,10.0,61.5,161.3,18.8,3.75,6.25,60.0,6.25,7.5,83.3,0.0,1.25,0.0,1.25,0.0,1.25,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.0,0.0,1.25,2.5,0.0,1.25,0.0,1.25,0.0,2.5,0.0,33.8,6.25,8.75,18.8,6.25,5.0,50.0,25.0,21.3,148.8,0.0,30.0,0.0,0.0,5.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,Pressing Forward
2023-2024,Harry Darling,DF,Swansea City,en EFL Championship,eng ENG,23,38,31,"2,963",32.9,0.09,0.06,0.15,0.09,0.15,0.0,0.0,0.27,0.0,0.0,0.12,0.12,0.08,0.05,-0.02,0.2,1.09,1.82,0.7,38.3,0.05,0.13,14.3,0.0,0.07,-0.03,60.6,54.7,5.84,1.79,0.03,0.94,0.12,48.4,79.9,869.7,270.5,19.4,22.2,87.3,24.9,28.6,87.1,3.43,7.6,45.2,0.24,3.13,0.21,0.0,3.83,0.3,0.33,0.0,0.0,0.0,0.0,1.28,0.73,0.0,0.0,0.43,0.09,0.03,0.12,0.06,0.0,0.0,0.06,0.0,0.0,1.12,0.58,0.55,0.55,0.03,1.4,47.8,1.4,0.91,0.49,1.09,3.07,0.0,71.2,29.2,34.6,7.87,2.64,0.64,33.3,42.9,39.4,219.1,1.55,129.5,0.82,0.09,0.61,0.43,46.5,1.09,1.19,1.88,0.15,0.0,0.06,0.0,3.95,3.98,2.61,60.4,Ball Playing Defender
2022-2023,Harry Cornick,FW,Bristol City,en EFL Championship,eng ENG,27,17,8,777,8.6,0.12,0.12,0.23,0.12,0.23,0.0,0.0,0.23,0.0,0.0,0.4,0.4,0.09,0.03,0.02,0.49,5.58,1.74,0.93,53.3,0.07,0.13,13.5,0.0,0.23,-0.28,25.2,24.4,0.81,0.0,0.0,0.93,0.0,14.1,55.8,211.9,42.3,8.02,12.3,65.1,4.53,8.02,56.5,0.93,2.09,44.4,0.58,0.81,0.7,0.0,1.63,0.0,1.28,0.0,0.0,0.0,0.0,1.16,0.7,0.0,0.0,0.12,0.23,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.51,0.58,0.81,0.47,0.23,3.14,25.9,0.81,0.0,0.81,0.23,1.16,0.0,40.2,6.98,17.9,15.7,2.91,3.14,51.9,48.1,19.2,96.9,0.7,29.2,0.81,0.12,3.14,1.4,24.9,5.58,1.5,0.7,0.23,0.0,0.0,0.12,4.3,3.02,9.88,23.4,Winger
2023-2024,Pierre-Emerick Aubameyang,FW,Marseille,fr Ligue 1,ga GAB,34,34,30,"2,622",29.1,0.58,0.27,0.86,0.45,0.72,0.14,0.14,0.14,0.0,0.0,0.7,0.59,0.19,0.15,0.08,0.79,8.08,3.85,1.62,42.0,0.12,0.28,15.8,0.17,0.16,-0.15,22.7,20.9,1.65,0.03,0.1,0.93,0.14,15.3,67.3,216.8,49.7,8.97,12.3,73.1,4.85,7.01,69.1,0.55,1.34,41.0,0.93,1.0,0.93,0.17,1.99,0.0,1.44,0.0,0.0,0.0,0.0,2.58,1.55,0.0,0.21,0.62,0.17,0.03,0.48,0.27,0.0,0.03,0.17,0.0,0.0,0.76,0.48,0.14,0.38,0.24,0.89,26.9,1.03,0.17,0.86,0.31,0.89,0.0,33.0,2.92,13.0,17.6,5.6,1.17,52.9,41.2,23.9,139.6,2.34,55.9,1.17,1.31,1.44,0.72,23.4,8.08,0.31,0.69,0.72,0.0,0.0,0.0,2.3,0.89,1.34,40.0,Inside Forward
2022-2023,Youcef Atal,"DF,MF",Nice,fr Ligue 1,dz ALG,26,18,8,779,8.7,0.11,0.0,0.11,0.11,0.12,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.15,0.2,-0.15,0.26,7.24,1.38,0.57,41.7,0.08,0.2,17.3,0.0,0.09,0.0,58.5,49.7,8.85,1.26,0.11,2.18,0.0,46.9,80.2,715.9,205.7,26.7,30.1,88.5,15.1,18.0,83.4,3.79,7.36,51.6,1.26,3.22,1.84,0.8,4.48,0.11,4.6,0.0,0.0,0.0,0.0,3.56,2.53,0.0,0.46,0.23,0.23,0.11,0.23,0.11,0.0,0.11,0.0,0.0,0.0,4.37,2.53,2.07,1.72,0.57,3.68,71.9,1.03,0.0,1.03,1.61,1.49,0.0,72.6,17.01,33.9,23.2,2.07,4.94,44.2,51.2,50.9,331.3,4.37,184.5,3.33,0.92,1.15,0.57,46.2,7.24,1.3,1.72,0.34,0.0,0.0,0.0,5.86,1.03,0.8,56.3,Winger
2023-2024,Vasco Fernandes,DF,Chaves,pr Primeira Liga,pt POR,36,17,17,"1,516",16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.02,0.02,0.0,0.01,0.0,0.02,0.06,0.12,0.0,0.0,0.0,0.0,9.8,0.0,0.14,-0.02,35.2,32.3,2.8,2.62,0.06,0.12,0.12,30.1,85.3,572.1,246.2,11.1,12.1,92.1,15.7,16.8,92.9,3.04,5.65,53.7,0.12,2.32,0.06,0.0,2.56,0.12,0.12,0.0,0.0,0.0,0.0,0.65,0.54,0.12,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.55,0.83,1.07,0.42,0.06,1.49,68.0,1.01,0.54,0.48,0.54,4.05,0.06,43.8,25.2,17.6,1.13,0.42,0.06,0.0,100.0,20.1,112.7,0.24,70.7,0.12,0.0,0.24,0.12,25.2,0.06,1.01,0.89,0.12,0.0,0.0,0.0,2.62,1.31,1.01,56.4,No-Nonsense Centre-Back
2022-2023,Mihai Dobre,"FW,DF",Famalicão,pr Primeira Liga,ro ROU,23,17,11,939,10.4,0.19,0.29,0.48,0.19,0.48,0.0,0.0,0.1,0.0,0.1,0.29,0.29,0.18,0.17,0.11,0.47,7.6,2.4,0.87,36.0,0.08,0.22,14.6,0.0,0.12,-0.1,24.4,23.7,0.77,0.19,0.1,0.96,0.0,17.5,71.7,232.5,57.1,11.4,13.9,82.1,4.62,6.54,70.6,0.58,1.54,37.5,1.73,0.67,0.96,0.48,1.35,0.0,1.44,0.0,0.0,0.0,0.0,3.37,2.4,0.0,0.38,0.48,0.0,0.1,0.58,0.48,0.0,0.1,0.0,0.0,0.0,2.21,1.54,1.63,0.38,0.19,2.88,50.0,0.96,0.1,0.87,0.29,0.87,0.0,36.4,8.46,11.3,16.8,4.52,2.4,48.0,48.0,19.0,141.6,3.17,80.7,1.54,0.96,2.21,0.48,22.5,7.6,0.96,0.96,0.1,0.0,0.1,0.0,4.33,0.87,2.12,29.0,
2023-2024,Anwar El Ghazi,FW,PSV Eindhoven,pr Primeira Liga,nl NED,28,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,2.0,3.0,2.0,66.7,0.0,0.0,18.3,0.0,0.04,-0.1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,44.0,22.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,4.0,2.0,2.0,100.0,0.0,3.0,38.0,1.0,37.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inverted Winger
2022-2023,Milan van Ewijk,DF,Heerenveen,nl Eredivisie,nl NED,21,34,34,"3,06",34.0,0.18,0.03,0.21,0.18,0.21,0.0,0.0,0.03,0.0,0.0,0.11,0.11,0.05,0.07,-0.02,0.17,5.0,1.09,0.56,51.4,0.16,0.32,20.9,0.06,0.11,0.06,45.8,37.1,8.5,0.32,0.03,1.44,0.15,33.0,72.2,606.7,214.5,15.0,17.8,84.4,13.4,17.9,75.1,4.12,7.74,53.2,0.62,2.24,0.85,0.47,2.09,0.32,3.47,0.0,0.0,0.0,0.0,2.06,1.38,0.29,0.06,0.15,0.12,0.06,0.18,0.09,0.06,0.03,0.0,0.0,0.0,1.76,1.12,1.0,0.62,0.15,1.03,65.7,1.0,0.15,0.85,1.41,2.5,0.03,57.4,19.6,23.0,15.9,1.56,2.12,37.5,48.6,28.8,189.9,2.44,95.1,1.79,0.35,1.71,0.5,30.0,5.0,0.59,1.18,0.12,0.03,0.0,0.0,6.56,0.5,0.65,43.6,Winger
2023-2024,Núrio Fortuna,"DF,MF",Gent,bl Pro League,ao ANG,28,10,4,394,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.23,0.07,0.07,0.0,0.02,0.0,0.07,0.91,0.45,0.0,0.0,0.0,0.0,20.6,0.0,0.13,-0.07,53.2,48.0,5.0,2.5,0.0,0.91,0.23,39.5,74.4,797.0,316.6,12.3,15.7,78.3,22.3,26.8,83.1,4.55,8.86,51.3,0.0,3.86,0.23,0.0,5.0,0.68,0.91,0.0,0.0,0.0,0.0,1.14,0.91,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,2.5,2.95,0.0,0.23,2.73,91.7,1.14,0.23,0.91,2.05,4.32,0.0,67.5,25.9,36.1,5.91,0.23,1.36,0.0,66.7,45.9,267.5,0.91,123.0,1.36,0.0,1.14,0.68,41.1,0.91,2.27,4.09,0.0,0.0,0.0,0.0,5.0,0.91,1.36,40.0,
2022-2023,Renaud Emond,FW,Standard Liège,bl Pro League,be BEL,30,11,7,566,6.3,0.32,0.0,0.32,0.32,0.32,0.0,0.16,0.48,0.16,0.16,0.43,0.29,0.02,0.02,-0.02,0.3,4.6,2.38,1.11,46.7,0.13,0.29,14.3,0.32,0.12,0.03,17.8,16.5,1.27,0.0,0.0,0.48,0.0,10.8,60.7,187.6,19.8,4.13,8.41,49.1,4.44,6.19,71.8,1.43,2.06,69.2,0.16,0.32,0.16,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.16,0.0,0.0,0.16,0.0,0.16,0.16,0.0,0.0,0.0,0.16,0.0,0.0,0.95,0.63,0.16,0.48,0.32,0.79,60.0,0.95,0.16,0.79,0.16,0.48,0.0,26.7,2.38,14.0,10.3,3.81,0.63,25.0,75.0,17.8,99.4,0.79,23.0,0.32,0.63,1.43,0.32,18.4,4.6,1.59,2.22,0.63,0.0,0.0,0.0,2.22,1.43,2.22,39.1,Pressing Forward
2023-2024,Patson Daka,FW,Leicester City,en EFL Championship,zm ZAM,24,20,15,"1,086",12.1,0.58,0.41,0.99,0.33,0.75,0.25,0.25,0.08,0.0,0.0,0.78,0.59,0.13,0.1,0.28,0.71,5.62,2.98,0.91,30.6,0.11,0.36,13.3,0.0,0.2,-0.26,23.4,21.2,2.07,0.0,0.17,0.91,0.08,18.2,77.7,235.5,28.6,11.7,13.9,84.5,5.37,6.69,80.2,0.25,0.41,60.0,0.99,0.83,0.74,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.73,1.98,0.0,0.17,0.25,0.25,0.08,0.83,0.58,0.0,0.08,0.0,0.17,0.0,0.99,0.66,0.17,0.33,0.5,0.5,50.0,0.66,0.08,0.58,0.17,0.66,0.0,34.0,3.47,15.4,15.4,5.95,0.83,50.0,30.0,19.7,76.4,0.83,28.3,0.91,0.33,2.48,1.32,24.8,5.62,1.16,1.49,0.33,0.17,0.0,0.0,1.9,0.74,1.32,36.0,Advanced Forward
2022-2023,Jack Cork,MF,Burnley,en EFL Championship,eng ENG,33,39,26,"2,44",27.1,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.44,0.0,0.0,0.01,0.01,0.02,0.03,0.06,0.04,0.92,0.33,0.07,22.2,0.0,0.0,20.9,0.0,0.05,-0.01,60.8,59.7,0.92,0.77,0.04,0.66,0.18,52.5,86.3,884.9,180.9,24.1,26.2,91.7,23.6,26.1,90.3,3.47,5.54,62.7,0.41,4.69,0.26,0.0,4.5,0.52,0.3,0.0,0.0,0.0,0.0,1.25,1.14,0.0,0.04,0.0,0.07,0.0,0.26,0.18,0.0,0.04,0.0,0.04,0.0,2.07,1.37,0.55,1.44,0.07,2.07,50.0,1.11,0.22,0.89,1.59,2.03,0.0,71.6,15.6,46.0,10.3,0.44,0.92,56.0,36.0,37.9,160.1,0.52,65.6,1.29,0.04,1.11,0.7,48.2,0.92,1.4,1.0,0.0,0.0,0.0,0.0,6.31,2.29,2.14,51.7,Ball Winning Midfielder
2023-2024,Noah Atubolu,GK,Freiburg,de Bundesliga,de GER,21,34,34,"3,06",34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.9,31.2,9.68,2.59,0.0,0.03,0.09,28.9,70.5,833.2,605.9,5.03,5.09,98.8,13.8,13.9,98.7,10.1,21.8,46.3,0.0,0.97,0.06,0.0,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.24,0.03,43.0,42.4,0.65,0.0,0.0,0.0,0.0,0.0,24.6,139.8,0.0,73.8,0.0,0.0,0.06,0.0,21.4,0.0,0.0,0.09,0.0,0.0,0.0,0.0,1.82,0.21,0.0,100.0,Goalkeeper
2022-2023,Lorenz Assignon,DF,Rennes,fr Ligue 1,tg TOG,22,12,2,261,2.9,0.0,0.34,0.34,0.0,0.34,0.0,0.0,1.03,0.0,0.0,0.1,0.1,0.1,0.1,0.24,0.21,4.48,1.03,0.34,33.3,0.0,0.0,14.7,0.0,0.11,-0.1,53.4,43.8,9.31,1.72,0.0,0.69,0.34,43.8,81.9,734.1,202.4,20.7,24.8,83.3,20.7,24.1,85.7,2.07,3.79,54.5,0.34,2.76,0.0,0.0,3.79,0.0,1.38,0.0,0.0,0.0,0.0,1.38,1.3,0.34,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,2.07,0.69,1.38,0.69,0.0,1.38,50.0,2.07,0.0,2.07,0.69,3.1,0.0,69.0,17.6,37.9,14.5,2.07,1.72,20.0,60.0,42.1,250.7,3.45,141.7,2.41,0.69,1.38,0.69,36.2,4.48,1.38,1.38,0.0,0.0,0.0,0.0,6.55,2.76,1.38,66.7,Wing-Back
2023-2024,Vasco Fernandes,DF,Casa Pia,pr Primeira Liga,pt POR,36,10,10,900,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.01,0.01,0.01,0.01,-0.01,0.01,0.4,0.2,0.0,0.0,0.0,0.0,9.6,0.0,0.03,-0.01,44.1,41.3,2.5,2.5,0.1,0.3,0.3,35.9,81.4,683.7,282.3,13.9,15.7,88.5,17.6,19.5,90.3,4.1,7.6,53.9,0.3,1.8,0.1,0.0,1.8,0.1,0.2,0.0,0.0,0.0,0.0,0.8,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.7,0.1,0.0,0.9,55.6,1.3,0.6,0.7,1.0,2.9,0.0,51.4,30.2,19.7,1.7,0.9,0.0,0.0,0.0,25.0,112.3,0.2,54.6,0.0,0.0,0.4,0.1,32.5,0.4,0.9,0.8,0.1,0.0,0.0,0.0,6.0,1.1,1.5,42.3,No-Nonsense Centre-Back
2022-2023,Matchoi Djaló,"MF,FW",Paços,pr Primeira Liga,pt POR,19,22,14,"1,301",14.5,0.07,0.0,0.07,0.07,0.07,0.0,0.0,0.76,0.0,0.07,0.1,0.1,0.08,0.06,-0.08,0.19,4.62,2.55,0.76,29.7,0.03,0.09,24.8,0.48,0.04,-0.03,30.9,26.4,4.28,1.93,0.0,0.69,0.21,21.3,69.0,368.9,100.1,11.0,12.6,87.9,7.31,10.4,70.2,2.55,6.21,41.1,1.31,2.07,0.48,0.14,2.69,0.21,4.76,1.79,1.1,0.62,0.0,3.86,1.59,0.34,0.48,0.48,0.9,0.07,0.07,0.0,0.0,0.0,0.0,0.07,0.0,1.31,0.9,0.55,0.55,0.21,1.17,47.1,1.31,0.21,1.1,0.48,0.48,0.07,42.6,6.21,19.4,17.8,1.66,3.52,51.0,27.5,28.1,155.1,1.52,68.4,1.24,0.28,2.14,2.0,29.0,4.62,2.7,4.62,0.28,0.0,0.0,0.0,5.31,0.76,1.03,42.3,Inverted Winger
2023-2024,Lutsharel Geertruida,DF,Feyenoord,pr Primeira Liga,nl NED,23,34,34,"3,038",33.8,0.24,0.15,0.38,0.21,0.36,0.03,0.03,0.06,0.0,0.0,0.25,0.22,0.14,0.13,0.01,0.37,2.69,1.15,0.47,41.0,0.18,0.44,16.8,0.03,0.19,-0.01,69.4,62.5,6.78,1.01,0.09,0.47,0.06,62.1,89.6,1051.0,321.6,27.2,28.9,94.0,30.1,32.8,91.5,3.7,5.74,64.4,1.21,7.75,0.86,0.06,7.93,0.06,0.71,0.0,0.0,0.0,0.0,2.96,2.57,0.0,0.06,0.15,0.12,0.06,0.27,0.21,0.0,0.0,0.0,0.03,0.03,1.45,0.92,0.86,0.44,0.15,1.01,67.6,0.53,0.12,0.41,0.92,1.45,0.06,77.6,17.0,46.5,14.6,1.89,1.24,54.8,40.5,46.9,238.3,2.54,146.2,1.6,0.24,0.74,0.62,55.1,2.69,0.53,0.86,0.09,0.0,0.0,0.0,5.38,0.62,0.36,63.6,Wing-Back
2022-2023,Håkon Evjen,FW,AZ Alkmaar,nl Eredivisie,no NOR,22,8,6,513,5.7,0.0,0.18,0.18,0.0,0.18,0.0,0.0,0.18,0.0,0.0,0.16,0.16,0.21,0.26,-0.04,0.37,6.49,2.46,0.53,21.4,0.0,0.0,21.4,0.0,0.07,-0.16,36.5,33.3,3.16,0.53,0.0,0.88,0.0,29.3,80.3,449.3,86.0,16.3,18.6,87.7,9.65,11.4,84.6,1.93,3.86,50.0,1.93,1.58,1.75,0.53,3.16,0.53,3.33,2.11,0.7,0.35,0.0,3.86,2.63,0.88,0.0,0.18,0.0,0.18,0.53,0.53,0.0,0.0,0.0,0.0,0.0,1.75,1.23,0.18,1.23,0.35,1.05,50.0,1.05,0.0,1.05,0.53,0.53,0.0,46.3,5.09,15.1,26.5,2.98,2.11,41.7,50.0,28.6,160.2,2.28,57.7,1.4,0.7,1.75,1.23,30.9,6.49,0.53,0.7,0.0,0.0,0.0,0.0,4.74,0.53,0.18,75.0,Inverted Winger
2023-2024,Malick Fofana,"DF,MF",Gent,bl Pro League,be BEL,18,19,12,"1,146",12.7,0.16,0.24,0.39,0.16,0.39,0.0,0.0,0.08,0.0,0.0,0.15,0.15,0.35,0.28,-0.12,0.5,8.66,2.13,0.79,37.0,0.07,0.2,16.5,0.0,0.07,0.01,43.0,37.0,5.98,0.24,0.08,1.65,0.0,34.4,80.0,582.8,148.0,16.2,18.5,87.7,14.1,17.2,82.1,3.07,4.57,67.2,2.52,1.81,2.5,0.87,3.54,0.24,3.78,0.0,0.0,0.0,0.0,4.65,3.46,0.0,0.55,0.24,0.39,0.0,0.47,0.24,0.0,0.08,0.0,0.16,0.0,1.34,1.02,0.47,0.39,0.47,1.02,69.2,0.55,0.16,0.39,0.87,0.71,0.08,54.8,7.24,21.7,26.5,5.67,3.94,44.0,40.0,39.8,325.8,6.77,166.1,3.39,2.91,1.97,1.02,37.5,8.66,0.31,2.2,0.24,0.08,0.0,0.0,4.41,0.24,0.87,21.4,Inverted Winger
2022-2023,Simon Elisor,FW,R.F.C. Seraing,bl Pro League,fr FRA,23,13,4,591,6.6,0.15,0.0,0.15,0.15,0.15,0.0,0.15,0.91,0.0,0.0,0.38,0.26,0.09,0.03,-0.09,0.33,4.55,1.67,0.61,36.4,0.09,0.25,12.07,0.0,0.16,-0.11,18.6,15.8,2.88,0.0,0.0,0.15,0.0,13.0,69.9,166.5,32.3,8.79,10.9,80.6,3.33,5.76,57.9,0.15,0.3,50.0,0.3,0.61,0.45,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.61,0.0,0.0,0.3,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.15,0.15,0.0,0.61,25.0,0.45,0.15,0.3,0.45,0.45,0.0,28.0,1.97,15.2,10.9,3.03,1.21,37.5,50.0,15.6,83.9,0.61,19.5,0.45,0.45,3.18,1.06,20.0,4.55,0.45,1.52,0.76,0.15,0.0,0.0,1.52,3.94,4.85,44.8,Poacher
2023-2024,Bradley Dack,"FW,MF",Sunderland,en EFL Championship,eng ENG,29,16,6,588,6.5,0.15,0.15,0.31,0.15,0.31,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.18,0.15,-0.03,0.54,3.85,2.0,0.77,38.5,0.08,0.2,12.5,0.15,0.18,-0.18,39.4,33.4,6.0,1.69,0.15,0.77,0.0,32.2,81.6,508.0,141.4,19.2,20.2,95.4,8.31,10.5,79.4,3.69,6.15,60.0,2.31,2.0,0.92,0.0,5.38,0.31,2.77,3.23,0.92,0.77,0.15,4.15,1.85,1.54,0.15,0.46,0.0,0.15,0.46,0.15,0.0,0.0,0.31,0.0,0.0,1.23,1.08,0.31,0.77,0.15,1.54,30.0,1.08,0.15,0.92,0.46,0.31,0.0,46.3,6.0,23.5,16.9,4.31,0.77,60.0,20.0,24.3,85.4,0.77,43.4,0.31,0.0,0.92,0.62,32.8,3.85,1.23,0.31,0.31,0.0,0.0,0.0,1.54,0.15,1.54,9.1,Advanced Playmaker
2022-2023,Theo Corbeanu,"FW,MF",Blackpool,en EFL Championship,ca CAN,20,17,9,845,9.4,0.32,0.11,0.43,0.32,0.43,0.0,0.0,0.21,0.0,0.0,0.21,0.21,0.06,0.09,0.04,0.27,4.89,2.77,1.06,38.5,0.12,0.3,20.08,0.21,0.08,0.11,22.1,21.5,0.64,0.21,0.0,1.6,0.0,15.1,68.3,228.2,66.8,9.15,11.3,81.1,4.89,6.7,73.0,0.74,2.34,31.8,0.74,1.17,0.74,0.32,2.23,0.0,2.66,0.11,0.0,0.0,0.0,2.34,1.17,0.0,0.64,0.11,0.32,0.11,0.21,0.11,0.0,0.0,0.0,0.0,0.11,1.91,0.96,1.28,0.21,0.43,1.06,60.0,1.38,0.11,1.28,0.53,0.64,0.0,38.8,5.85,14.8,19.9,4.15,7.98,49.3,33.3,25.3,278.5,5.0,144.6,3.62,2.66,2.66,1.38,25.0,4.89,0.64,1.91,0.0,0.0,0.0,0.0,4.89,0.11,1.06,9.1,Winger
2023-2024,Arthur Atta,"MF,FW",Metz,fr Ligue 1,fr FRA,20,21,10,924,10.3,0.1,0.19,0.29,0.1,0.29,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.13,0.05,0.07,0.18,2.14,0.87,0.39,44.4,0.11,0.25,16.2,0.0,0.06,0.04,38.9,36.7,1.94,0.97,0.1,1.07,0.29,29.2,75.1,544.0,136.8,11.7,15.0,78.6,12.7,15.2,83.4,3.79,6.31,60.0,1.17,3.59,1.17,0.39,4.66,0.39,0.97,0.1,0.1,0.0,0.0,1.84,1.46,0.0,0.19,0.19,0.0,0.0,0.29,0.1,0.0,0.0,0.19,0.0,0.0,1.75,1.36,0.78,0.68,0.29,1.84,42.1,1.26,0.29,0.97,0.97,2.23,0.0,52.8,13.4,28.3,11.7,1.55,2.82,41.4,55.2,35.3,213.4,1.55,89.4,1.46,0.19,1.65,1.55,33.0,2.14,1.75,1.17,0.39,0.0,0.0,0.0,5.24,1.07,1.84,36.7,Central Midfielder
